date_day,revenue,Facebook Cost,Google Ads Cost,Bing Ads Cost,Pinterest Cost,Snapchat Cost,TikTok Cost,Influencer Cost,TikTok Influencers,Tatari,MNTN,Direct Mail,SMS Cost,Collab Spend,CJ Commissions,Fig Spend,Facebook - Loyalty,Linkby Spend,Google Ads - Retention Spend,Ad Credits,Sale,Mystery Box,SMS Sends,Email Campaign Delivery,Email Campaign Opens,Email Campaign Clicks,Email Flow Delivery,Email Flow Opens,Email Flow Clicks,Organic Impressions,Solid Color Launch,Print Launch,Product Launch
2023-01-26,86486.5,11358.19,5593.22,490.19,#N/A,#N/A,1984.67,7000,0,0,0,0,623.176129,565.339,81.235,75.28,0,0,34.25,0,0,0,10055,1061748,10152,436700,19111,782,14224,4354.84,0,9,0
2023-01-27,154977.46,11368.89,5702.28,449.61,#N/A,#N/A,1985.6,4500,0,0,0,0,623.176129,740.6437,18.447,222.09,0,0,40.08,0,0,1,7958,32,4,48,21919,1149,17213,4354.84,0,10,0
2023-01-28,95840.54,11429.98,5557.75,368.67,#N/A,#N/A,1990.04,0,0,0,0,0,623.176129,636.5897,1.625,114.54,0,0,51.42,0,0,0,52313,1480036,11305,694753,20908,810,15726,4354.84,0,11,0
2023-01-29,96821.38,12398.7,6078.02,212.05,#N/A,#N/A,2000,0,0,0,0,0,623.176129,479.363,10.194,136.42,0,0,50.47,0,0,0,119770,0,0,0,20318,836,15484,4354.84,0,12,0
2023-01-30,71192.27,11801.25,5402.58,256.2,#N/A,#N/A,2000,0,300,0,0,0,623.176129,245.3458,41.411,87.62,0,0,56.64,0,0,0,82754,1468981,11063,730447,17898,717,13621,4354.84,0,13,0
2023-01-31,73173.06,11533.84,5472.49,223.91,#N/A,#N/A,1991.21,0,0,0,0,0,623.176129,334.9346,52,104.03,0,0,44.75,0,0,0,8768,433244,7716,194960,17789,689,13585,4354.84,0,14,0
2023-02-01,100304.6,11252.83,5810.91,226.04,#N/A,#N/A,1980.44,5200,100,0,0,0,673.9471429,432.8854,19.819,160.39,0,0,44.78,0,0,0,113720,3258,37,2067,17215,818,13194,3928.57,0,15,0
2023-02-02,93230.88,11592.96,5740.68,196.42,#N/A,#N/A,2731.32,0,0,0,0,0,673.9471429,509.5501,17.046,141.99,0,0,41.83,0,0,0,8408,464000,9417,254838,19386,870,15952,3928.57,0,16,0
2023-02-03,84115.79,11238.37,5232.72,191.16,#N/A,#N/A,2978.41,3000,0,0,0,0,673.9471429,464.6017,33.234,81.5,0,0,41.79,0,0,0,7600,995412,8502,234269,19224,866,16542,3928.57,0,17,0
2023-02-04,90973.28,11380.38,6266.64,148.26,#N/A,#N/A,2961.84,0,0,0,0,0,673.9471429,426.1537,13.119,120.22,0,0,37.94,0,0,0,10236,0,0,0,18871,859,16207,3928.57,0,18,0
2023-02-05,83404.12,12392.03,7178.23,132.48,#N/A,#N/A,2962.99,1400,0,0,0,0,673.9471429,389.184,77.088,156.9,0,0,40.93,0,0,0,36602,0,0,0,21456,732,17166,3928.57,0,19,0
2023-02-06,67149.91,12082.71,6302.97,233.75,#N/A,#N/A,2976.57,600,0,0,0,0,673.9471429,318.3371,2.231,74.52,0,0,31.43,0,0,0,16470,0,0,0,18706,782,14489,3928.57,0,20,0
2023-02-07,65305.64,12048.72,6159.15,189.4,#N/A,#N/A,2784.69,0,0,0,0,0,673.9471429,363.371,15.194,194.99,0,0,44.85,0,0,0,19627,450645,8005,189654,15195,715,12031,3928.57,0,21,0
2023-02-08,75324.61,11470.03,5672.77,188.23,#N/A,#N/A,2971.5,0,0,0,0,0,673.9471429,346.251,5.073,67.38,0,0,32.65,0,0,0,24335,158179,5591,79526,15784,655,11984,3928.57,0,22,0
2023-02-09,118113.19,11796.13,5724.39,269.76,#N/A,#N/A,2955.93,14100,0,0,0,0,673.9471429,461.4619,6.445,124.62,0,0,20.83,0,0,0,99611,1551047,15178,814020,20071,1223,16589,3928.57,0,23,0
2023-02-10,98105.44,11951.12,5746.25,160.64,#N/A,#N/A,2969.01,13700,0,0,0,0,673.9471429,448.4551,32.497,179.61,0,0,27.7,0,0,0,176065,1544189,11802,843423,19737,795,15793,3928.57,0,24,0
2023-02-11,86537.92,12087.55,6484.42,82.84,#N/A,#N/A,2969.22,0,0,0,0,0,673.9471429,423.727,27.679,105.07,0,0,26.29,0,0,0,130769,0,0,0,22622,748,16761,3928.57,0,25,0
2023-02-12,72045.07,12989.66,6131.46,57.08,#N/A,#N/A,2958.93,0,0,0,0,0,673.9471429,410.809,36.488,183.62,0,0,19.87,0,0,0,129151,1457953,10017,835198,25656,815,17434,3928.57,0,26,0
2023-02-13,73113.8,12562.72,5469.05,149.31,#N/A,#N/A,3410.03,1500,0,0,0,0,673.9471429,423.636,8.846,122.67,0,0,26.39,0,0,0,177835,0,0,0,24834,635,15555,3928.57,0,27,0
2023-02-14,56909.98,12747.03,5628.14,156.43,#N/A,#N/A,3944.06,0,0,0,0,0,673.9471429,293.04,10.746,80.79,0,0,28.92,0,0,0,7294,44002,172,2538,24602,684,16341,3928.57,0,28,0
2023-02-15,70646.38,12441.89,5461.26,156.03,#N/A,#N/A,3966.4,4000,0,0,0,0,673.9471429,377.6764,12.954,144.95,0,0,21.78,0,0,0,15752,1473438,11293,845947,23168,782,14557,3928.57,0,0,0
2023-02-16,81139.99,12421.46,4202.12,227.06,#N/A,#N/A,4802,5000,100,0,0,0,673.9471429,389.5927,32.438,75.37,0,0,22.88,0,0,0,30193,525587,10298,364065,27027,866,17539,3928.57,0,0,0
2023-02-17,100794.78,12527.25,4337.26,188.44,#N/A,#N/A,4907.71,5000,0,0,0,0,673.9471429,523.5164,11.772,267.61,0,0,18.98,0,0,0,255231,632977,15887,260272,30000,821,20025,3928.57,0,0,0
2023-02-18,106916.09,13114.96,4407.47,135.75,#N/A,#N/A,4837.26,0,0,0,0,0,673.9471429,416.3097,3.75,220.48,469.52,0,40.85,0,0,0,33382,586288,22342,191664,31525,1076,19787,3928.57,0,0,0
2023-02-19,86689.01,14114.83,4972.23,176.04,#N/A,#N/A,1816.75,5000,0,0,0,0,673.9471429,280.057,31.536,147.39,522.07,0,22.47,0,0,0,8414,0,0,0,33198,826,17953,3928.57,0,0,0
2023-02-20,84324.32,13476.14,4439.83,208.66,#N/A,#N/A,0,0,0,0,0,0,673.9471429,314.9617,30.941,168.86,508.34,0,21.13,0,0,0,111482,660791,14741,452922,35896,1003,21381,3928.57,0,0,0
2023-02-21,82880.71,13028.67,3834.49,254.87,#N/A,#N/A,4417.47,0,0,0,0,0,673.9471429,323.22,7.096,46.75,500.72,0,24.68,0,0,0,9489,0,0,0,29998,811,18220,3928.57,0,0,0
2023-02-22,70450.47,13131.33,3864.72,244.98,#N/A,#N/A,4936.66,3500,0,0,0,0,673.9471429,379.892,15.14,69.04,488.78,0,38.05,0,0,0,8253,49707,1148,17497,25436,687,15241,3928.57,0,0,0
2023-02-23,81132.69,13304.3,3553.68,255.12,#N/A,#N/A,4944.74,3000,50,0,0,0,673.9471429,454.962,64.26,87.18,490.08,0,31.76,0,0,0,42284,758820,11275,494243,28636,874,17187,3928.57,0,0,0
2023-02-24,132750.05,13469.67,3852.92,240.79,#N/A,#N/A,4947.31,5500,0,0,0,0,673.9471429,411.8875,7.497,106.18,495.68,0,29.45,0,0,1,76036,737803,9712,466922,29704,832,17464,3928.57,0,0,0
2023-02-25,81628.4,13608.29,4048.12,161.98,#N/A,#N/A,4948.24,2500,0,0,0,0,673.9471429,374.5157,5.597,89.27,494.33,0,35.2,18000,0,0,43097,296411,7230,124695,27284,668,16235,3928.57,0,0,0
2023-02-26,77116.16,14657.32,4578.14,131.93,#N/A,#N/A,4938.87,0,0,0,0,0,673.9471429,402.934,0,109.91,517.7,0,50.98,0,0,0,56443,40510,40,4987,28454,816,15948,3928.57,0,0,0
2023-02-27,79279.88,13903.58,4338.07,205.69,#N/A,#N/A,4940.9,13100,0,0,0,0,673.9471429,730.585,34.364,48.85,513.28,0,45.29,0,0,0,100953,57,117,276,27432,700,15332,3928.57,0,0,0
2023-02-28,67492.47,13696.09,4498.27,251.9,#N/A,#N/A,4421.23,2249.32,0,0,0,0,673.9471429,525.8974,41.178,135.77,500.7,0,45.34,0,0,0,51380,1425945,12477,789420,23995,761,13905,3928.57,0,0,0
2023-03-01,65515.36,13438.57,4145.34,256.34,#N/A,#N/A,4977.53,0,0,0,0,0,893.2580645,360.718,11.041,138.77,490.41,0,47.14,0,0,0,45187,0,0,0,24805,653,14030,4354.84,0,0,0
2023-03-02,71520.6,13314.28,3993.59,339.14,#N/A,#N/A,4972.41,750,0,0,0,0,893.2580645,434.191,0,251.93,491.92,0,43.77,0,0,0,54392,796255,7995,606365,26446,702,15076,4354.84,0,0,0
2023-03-03,75833.91,13374.59,4103.54,267.5,#N/A,#N/A,4693.85,0,0,0,0,0,893.2580645,399.159,49.096,128.4,493.49,0,56.88,0,0,0,37189,0,0,0,30353,763,17624,4354.84,0,0,0
2023-03-04,73877.29,13515.55,4563.9,152.82,#N/A,#N/A,4932.98,1800,0,0,0,0,893.2580645,371.4887,13.942,136.63,492.5,0,51.61,0,0,0,44339,724086,8438,491089,29352,817,16872,4354.84,0,0,0
2023-03-05,85011.16,14650.01,5272.2,159.46,#N/A,#N/A,4962.83,0,0,0,0,0,893.2580645,370.8337,0,74.6,522.45,0,48.76,0,0,0,56836,312347,3339,208002,33051,982,19560,4354.84,0,0,0
2023-03-06,62715.98,14016.49,4601.53,202.44,#N/A,#N/A,3913.7,0,0,0,0,0,893.2580645,368.526,0,47.96,506.93,0,106.57,0,0,0,69208,0,0,0,31648,831,16100,4354.84,0,0,0
2023-03-07,75868.99,13518.22,5719.15,230.68,#N/A,#N/A,4430.51,1400,0,0,0,0,893.2580645,413.099,1.875,129.1,499.42,0,100.51,0,0,0,7842,1234708,8377,635325,34237,1144,19889,4354.84,0,0,0
2023-03-08,82890.77,12518.71,6266.24,256,#N/A,#N/A,4970.42,2700,0,0,0,0,893.2580645,394.287,0,142.33,253.51,0,152,0,0,0,12542,58,101,200,36254,948,20097,4354.84,0,0,0
2023-03-09,84161.41,11622.31,6395.27,268.53,#N/A,#N/A,4948.16,400,0,0,0,0,893.2580645,514.618,0,254.51,0,0,65.8,0,0,0,50612,291936,2483,67910,30001,714,15578,4354.84,0,0,0
2023-03-10,178966.48,11664.85,6763.36,241.8,#N/A,#N/A,4996.31,0,0,0,0,0,893.2580645,401.2287,0,255.93,0,0,69.05,0,0,0,275320,693399,19159,223654,29005,803,15990,4354.84,0,1,0
2023-03-11,106993.75,11755.03,6798.05,82.24,#N/A,#N/A,4989.21,0,0,0,0,0,893.2580645,652.2677,0,203.97,0,0,41.14,0,0,0,6822,325316,9283,115523,26601,669,15122,4354.84,0,2,0
2023-03-12,102907.8,12786.24,6797.25,95.51,#N/A,#N/A,4967.39,0,0,0,0,0,893.2580645,1085.8757,0,40.9,0,0,32.82,0,0,0,131800,0,0,0,21948,587,12119,4354.84,0,3,0
2023-03-13,162891.1,10776.91,6365.38,213.35,#N/A,#N/A,4961.15,6000,0,0,0,0,893.2580645,788.7497,55.677,329.19,0,0,23.54,0,0,0,235888,800848,12555,337147,23883,759,14158,4354.84,0,4,0
2023-03-14,95619.29,11636.11,5954.37,198.88,#N/A,#N/A,4564.64,1500,0,0,0,0,893.2580645,278.585,19.304,217.33,0,0,32.48,0,0,0,179034,3311,229,2926,23191,656,13435,4354.84,0,5,0
2023-03-15,105422.97,11870.68,5712.87,230.69,#N/A,#N/A,4962.03,12500,0,0,0,0,893.2580645,412.67,5.148,112.15,0,0,50.45,0,0,0,32228,658356,11896,444914,21382,617,13010,4354.84,0,6,0
2023-03-16,162292.2,12449.27,6007.12,202.92,#N/A,#N/A,4967.4,21300,0,0,0,0,893.2580645,737.948,51.534,142.59,0,0,52.37,0,0,0,386180,201939,1461,101963,22583,857,14891,4354.84,0,7,0
2023-03-17,153458.6,12459.88,5478.2,165.85,#N/A,#N/A,3973.18,8400,0,0,0,0,893.2580645,502.508,8.883,274.49,0,0,61.28,0,0,0,156256,0,0,0,23616,710,14077,4354.84,0,8,0
2023-03-18,99999.31,12537.44,5942.92,87.54,#N/A,#N/A,3961.09,600,0,0,0,0,893.2580645,448.8019,11.159,85.58,0,0,53.59,0,0,0,72245,356159,11263,151083,22525,845,14667,4354.84,0,9,0
2023-03-19,118763.2,13336.23,6516.73,92.74,#N/A,#N/A,3984.29,20400,0,0,0,0,893.2580645,536.944,35.918,122.82,0,0,78.79,0,0,0,22456,0,0,0,21159,834,13062,4354.84,0,10,0
2023-03-20,99000.83,12678.45,6425.86,171.11,#N/A,#N/A,3969.84,7000,0,0,0,0,893.2580645,689.955,22.877,122.3,0,0,79.35,0,0,0,65126,232792,4422,72474,19842,546,11783,4354.84,0,11,0
2023-03-21,111309.43,12424.11,6804.38,205.54,#N/A,#N/A,3801.72,7150,0,0,0,0,893.2580645,493.8307,25.112,160.82,0,0,62.5,0,0,0,25313,0,0,0,29041,2209,21083,4354.84,0,12,0
2023-03-22,119270.32,12136.84,6044.42,181.39,#N/A,#N/A,3968.36,4800,0,0,0,0,893.2580645,811.9681,75.809,113.2,0,0,108.33,0,0.75,0,122883,324112,5313,139248,27919,1213,19138,4354.84,0,13,0
2023-03-23,89731.83,12125.62,5751.34,200.48,#N/A,#N/A,3856.14,5200,0,0,0,0,893.2580645,524.5406,8.595,82.44,0,0,67.35,0,0.75,0,6518,219450,3527,72839,22743,628,13479,4354.84,0,14,0
2023-03-24,148249.28,12029.02,5295.61,187.72,#N/A,#N/A,2945.99,0,0,0,0,0,893.2580645,698.5701,47.721,241.14,0,0,51.71,0,0.75,1,54340,0,0,0,21663,656,11689,4354.84,0,15,0
2023-03-25,86907.52,11819.57,5174.83,94.91,#N/A,#N/A,2992.79,0,0,0,0,0,893.2580645,645.7136,58.618,50.08,0,0,41.63,0,0.75,0,4984,310094,2242,84637,22203,600,12386,4354.84,0,16,0
2023-03-26,100081.44,12742.23,5175.49,69.63,#N/A,#N/A,2982.84,0,0,0,0,0,893.2580645,616.601,90.568,68.64,0,0,36.32,0,0.75,0,130140,0,0,0,21565,753,12799,4354.84,0,17,0
2023-03-27,72069.14,12202.14,4700.45,197.87,#N/A,#N/A,2961.44,0,0,0,0,0,893.2580645,512.147,102.245,200.03,0,0,46.11,0,0,0,5350,65,82,218,18948,539,10427,4354.84,0,18,0
2023-03-28,58212.17,11012.29,4632.57,180.81,#N/A,#N/A,2599.6,0,0,0,0,0,893.2580645,329.849,98.392,41.46,0,0,63,4797,0,0,6539,7016,150,8578,15698,318,14352,4354.84,0,19,0
2023-03-29,61099.46,7580.61,4477.37,215.18,#N/A,#N/A,1728.2,2500,0,0,0,0,893.2580645,432.674,35.909,117.84,0,0,47.41,0,0,0,4877,506408,10613,416142,17032,672,17845,4354.84,0,20,0
2023-03-30,77810.02,7564.11,5045.35,239.83,#N/A,#N/A,1736.43,0,0,0,0,0,893.2580645,327.6117,76.796,93.02,0,0,60.42,0,0,0,59165,845106,8073,785362,15688,734,16284,4354.84,0,21,0
2023-03-31,77640.14,7607.14,4703.92,169.45,#N/A,#N/A,1740.97,0,0,0,0,0,893.2580645,657.828,129.502,18.84,0,0,69.57,30000,0,0,79016,512118,2557,393576,16914,684,14112,4354.84,0,22,0
2023-04-01,75054.24,7673.41,5532.26,103.87,#N/A,#N/A,1736.03,0,0,0,0,0,903.0666667,734.603,64.664,135.48,0,0,72.71,0,0,0,28405,337205,18148,333009,15121,664,17310,4500,0,23,0
2023-04-02,64926.71,8209.36,5557.02,84.48,#N/A,#N/A,1723.32,0,0,0,0,0,903.0666667,160.0257,122.445,43.58,0,0,47.3,0,0,0,3278,188692,8647,239866,15817,784,17063,4500,0,24,0
2023-04-03,68174.42,8095.02,5060.53,208.7,#N/A,#N/A,1737.29,15500,0,0,0,0,903.0666667,183.3607,111.98,123.58,0,0,40.9,0,0,0,124710,787087,3188,769240,17454,870,18470,4500,0,25,0
2023-04-04,125523.08,9785.59,5553.13,232.05,#N/A,#N/A,1739.74,3000,0,0,0,0,903.0666667,203.4871,82.218,125.3,0,0,27.87,0,0,0,27573,22017,397,16428,22800,3074,28352,4500,0,26,0
2023-04-05,103642.18,11291.2,5606.32,278.11,#N/A,#N/A,2913.78,3450,0,0,0,0,903.0666667,171.098,18.496,88.74,0,0,41.6,0,0,0,4673,0,0,0,20629,1555,22416,4500,0,27,1
2023-04-06,90633.8,13945.68,5729.21,277.89,#N/A,#N/A,3492.31,1750,0,0,0,0,903.0666667,231.3237,63.207,100.87,0,0,44.43,0,0,0,171885,1235204,9457,921899,22355,834,21246,4500,0,28,2
2023-04-07,85517.51,14888.65,5468.37,310.62,#N/A,#N/A,3621.81,1300,0,0,0,0,903.0666667,232.148,91.746,126.65,0,0,40.22,0,0,0,123723,1076975,2968,797893,20910,860,19126,4500,0,0,3
2023-04-08,81833.71,14598.13,5862.41,131.77,#N/A,#N/A,3619.53,3250,0,0,0,0,903.0666667,165.1867,117.62,107.4,0,0,43.17,0,0,0,31294,1046628,6670,824721,23144,1570,22657,4500,0,0,4
2023-04-09,72926.52,16171.97,5002.79,142.64,#N/A,#N/A,3626.15,3250,0,0,0,0,903.0666667,159.2344,9.591,252.06,0,0,25.26,0,0,0,4885,0,0,0,24072,1216,21499,4500,0,0,5
2023-04-10,75866.55,15737.9,5020.71,250.85,#N/A,#N/A,4355.19,0,0,0,0,0,903.0666667,59.4584,575.879,60.21,0,0,31.38,0,0,0,5248,1046097,5251,900024,21344,833,19361,4500,0,0,6
2023-04-11,79292.55,16081.54,4959.19,252.21,#N/A,#N/A,4596.12,3625,0,0,0,0,903.0666667,198.29,48.993,83.04,0,872,36.79,0,0,0,93215,0,0,0,19895,817,18067,4500,0,0,7
2023-04-12,107145.73,15644.36,5079.44,294.32,#N/A,#N/A,5134.05,4875,0,0,0,0,903.0666667,218.163,206.332,103.88,0,796,34.98,0,0,0,94922,961587,6513,733499,23018,903,20378,4500,0,0,8
2023-04-13,85818.03,16020.56,5741.62,275.53,#N/A,#N/A,5559.11,1250,0,0,0,0,903.0666667,175.84,41.178,49.39,344.92,112,30.77,0,0,0,83340,920005,3839,700063,21467,804,19108,4500,0,0,9
2023-04-14,188594.5,15564.05,6015.84,296.21,#N/A,#N/A,5567.33,0,0,0,0,0,903.0666667,255.0121,270.948,277.92,493.82,40,20.65,0,0,1,32197,77776,537,44162,17614,695,15662,4500,0,0,10
2023-04-15,102414.29,13423.43,5836.02,101.3,#N/A,#N/A,5621.8,2125,0,0,0,0,903.0666667,196.945,140.152,69.09,501.32,38,26.42,0,0,0,5810,774103,3811,501818,18570,732,16587,4500,0,0,11
2023-04-16,98868.9,14389.05,5755.08,169.35,#N/A,#N/A,5571.76,4375,0,0,0,0,903.0666667,228.522,208.606,62.05,519.12,84,21.52,0,0,0,5693,774407,4231,526590,19445,768,17297,4500,0,0,12
2023-04-17,89267.05,13410.91,5609.64,294.45,#N/A,#N/A,5615.89,4575,0,0,0,0,903.0666667,233.482,207.797,123.06,503.43,50,26.13,0,0,0,186932,204,173,591,16965,722,15588,4500,0,0,13
2023-04-18,131375.15,12698.14,6438.72,344.82,#N/A,#N/A,5582.81,3191.666667,0,0,0,0,903.0666667,227.241,545.235,159.27,498.1,40,29.21,0,0,0,160490,1082496,10111,596129,21675,850,19794,4500,0,0,14
2023-04-19,98582.63,12782.16,6262.73,229.38,#N/A,#N/A,5598.38,1066.666667,0,0,0,0,903.0666667,194.3057,47.18,171.59,490.6,16,18.09,0,0,0,155326,0,0,0,18813,713,16483,4500,0,0,15
2023-04-20,98927.01,12897.02,6198.14,213.76,#N/A,#N/A,5574.62,1066.666667,0,0,0,0,903.0666667,200.18,143.962,132.86,493.37,10,13.05,0,0,0,17746,702821,6107,374744,18713,612,15704,4500,0,0,16
2023-04-21,121569.76,13005.07,6951.7,290.32,#N/A,#N/A,5572.88,2750,0,0,0,0,903.0666667,272.8364,85.409,135.82,494.77,56,13.05,0,0,0,173953,869993,4634,278772,18593,665,16259,4500,0,0,17
2023-04-22,125992.57,13252.39,10461.16,279.78,#N/A,#N/A,5596.84,2000,0,0,0,0,903.0666667,264.805,452.712,104.82,500.61,64,20.71,0,0,0,28877,0,0,0,18371,677,16065,4500,0,0,18
2023-04-23,124360.47,14281.79,7311.26,239.19,#N/A,#N/A,5626.56,600,0,0,0,0,903.0666667,312.714,361.477,250.57,533.41,78,27.25,0,0,0,227129,641566,6051,308765,18719,677,16302,4500,0,0,19
2023-04-24,116735.79,13578.96,7226.96,355.82,#N/A,#N/A,5567.14,2600,0,0,0,0,903.0666667,154.157,399.359,62.13,494.17,206,40.61,0,0,0,11271,623285,3838,279285,18889,745,16890,4500,0,0,20
2023-04-25,105877.35,13294.57,7830.39,444.22,#N/A,#N/A,5553.98,5150,0,0,0,0,903.0666667,23.4557,249.069,103.01,498.72,50,56.39,0,0,0,6441,424510,2218,124771,18794,691,16767,4500,0,0,21
2023-04-26,124454.34,11812.93,7692.32,397.5,#N/A,#N/A,5573.58,3150,0,0,0,0,903.0666667,57.7688,144.067,180.38,491.79,28,31.99,0,0,0,205516,1032111,11031,363051,23073,1113,20147,4500,0,0,22
2023-04-27,91254.82,11271.32,7440.05,404.98,#N/A,#N/A,5485.87,150,0,0,0,0,903.0666667,30.793,44.74,177.69,492.59,26,28.51,0,0,0,6224,0,0,0,17793,673,15679,4500,0,0,23
2023-04-28,111788.53,12098.85,7491.21,408.23,#N/A,#N/A,5545.65,2075,0,0,0,0,903.0666667,55.233,530.594,60.06,481.59,8,40.21,0,0,0,135551,567328,3756,213365,16260,649,14313,4500,0,0,24
2023-04-29,116224.21,12365.71,8526.27,209.4,#N/A,#N/A,5568.12,1925,0,0,0,0,903.0666667,56.512,160.48,279.47,507.73,12,48.19,0,0,0,61247,565911,2422,184668,17072,588,14087,4500,0,0,25
2023-04-30,136728.33,13166.82,8901.2,203.57,#N/A,#N/A,5524.98,0,0,0,0,0,903.0666667,70.477,631.339,475.58,516.77,82,47.01,0,0,0,23271,0,0,0,18587,721,16039,4500,0,0,26
2023-05-01,111557.55,12634.06,7773.35,418.19,#N/A,#N/A,5517.69,2500,0,0,0,0,1088.085161,56.5007,75.576,109.41,500.9,48,43.91,0,0,0,7573,36145,383,22462,16878,617,14939,5322.58,0,0,27
2023-05-02,119211,12447.76,8119.09,415.45,#N/A,#N/A,5439.35,2500,0,0,0,0,1088.085161,40.6637,223.566,157.91,490.53,12,36.48,0,0,0,97189,314339,3211,148930,18454,1009,17012,5322.58,0,0,28
2023-05-03,119027.56,19627.12,8642.41,376.38,#N/A,#N/A,5544.97,2950,0,0,0,0,1088.085161,6.6932,292.548,207.22,587.19,24,31.89,0,0,0,70199,0,0,0,18883,1478,18034,5322.58,0,0,0
2023-05-04,143635.91,20190.27,8479.13,383.08,#N/A,#N/A,5498.1,450,0,0,0,0,1088.085161,61.3557,170.486,308.13,673.72,32,25.57,0,0,0,164736,902058,4641,564752,22063,2591,23203,5322.58,0,0,0
2023-05-05,125205.81,20456,8903.16,339.25,#N/A,#N/A,5544.86,0,0,0,0,0,1088.085161,58.133,89.176,193.07,706.63,10,30.67,0,0,0,102648,0,0,0,21088,3098,23428,5322.58,0,0,0
2023-05-06,129972.03,20496.21,8503.23,176.06,#N/A,#N/A,5561.08,0,0,0,0,0,1088.085161,36.898,202.764,248.28,714.5,1026,26.34,0,0,0,7971,491551,3438,245481,18682,1279,18534,5322.58,0,0,0
2023-05-07,153402.58,20935.29,8807.07,217.29,#N/A,#N/A,5594.22,750,0,0,0,0,1088.085161,80.852,633.733,135.03,719.99,756,35.14,0,0,0,88545,0,0,0,16975,1145,16595,5322.58,0,0,0
2023-05-08,233116.51,20631.8,8850.09,474.97,#N/A,#N/A,5565.58,2900,0,0,0,0,1088.085161,17324.6208,289.987,263.75,868.88,250,33.39,0,0,0,38412,7945,3654,8763,26046,3135,27775,5322.58,0,0,0
2023-05-09,277636.06,21327.51,12969.65,661.13,#N/A,#N/A,5544.26,2150,0,0,0,0,1088.085161,23745.48732,181.926,367.82,1206.62,46,55.8,0,0,0,329864,1172659,14902,796818,39233,4769,41988,5322.58,0,0,0
2023-05-10,167928.3,21326.03,10189.78,528.59,#N/A,#N/A,5591.96,650,0,0,0,0,1088.085161,5275.656136,438.94,318.81,1180.57,20,52.65,0,0,0,25943,156830,656,21289,28530,4624,32948,5322.58,0,0,0
2023-05-11,162849.16,21188.67,10079.3,527.26,#N/A,#N/A,5622.07,650,0,0,0,0,1088.085161,4999.220496,257.179,140.24,1198.33,38,46.04,0,0,0,298553,997562,5216,756293,28947,5011,32863,5322.58,0,0,0
2023-05-12,220365.57,21410.32,9312.96,390.87,#N/A,#N/A,5635.99,800,0,0,0,0,1088.085161,4499.03247,263.051,304.06,1222.53,24,60.59,0,0,1,66080,0,0,0,37031,3985,39654,5322.58,0,0,0
2023-05-13,139095.98,21731.99,10204.09,161.44,#N/A,#N/A,5619.31,2550,0,0,0,0,1088.085161,2600.795006,63.471,159.78,1239.53,44,66.56,0,0,0,8086,1094063,5648,771297,30537,2705,30677,5322.58,0,0,0
2023-05-14,150871,22934.92,10450.66,216.79,#N/A,#N/A,5618.59,2050,0,0,0,0,1088.085161,2786.317024,285.273,326.5,1237.23,18,72.96,0,0,0,42189,962131,3015,676540,24201,1499,23440,5322.58,0,0,0
2023-05-15,121168.36,24525.45,8906.97,537.77,#N/A,#N/A,3765.03,2800,0,0,0,0,1088.085161,2172.3097,282.898,209.04,1675.68,20,99.25,10000,0,0,13559,65,97,155,24967,3141,27378,5322.58,0,0,0
2023-05-16,159283.32,22552.66,8402.73,505.8,#N/A,#N/A,3796.24,5000,0,0,0,0,1088.085161,3359.786578,158.045,251.01,2413.27,10,57.24,0,0.75,0,43540,1120332,11931,780116,27636,4446,32263,5322.58,0,0,0
2023-05-17,148664.67,21047.75,7981.66,468.02,#N/A,#N/A,3788.69,3825,0,0,0,0,1088.085161,3733.031517,303.85,201.69,2392.34,8,42.09,47856.95,0.75,0,292306,1787602,14146,963265,25614,3872,28750,5322.58,0,0,0
2023-05-18,169199.9,20265.7,8310.13,456.32,#N/A,#N/A,3769.1,2325,0,0,0,0,1088.085161,3644.38828,237.389,122.93,2400.93,24,36.19,0,0.75,0,137173,0,0,0,24469,3016,26393,5322.58,0,0,0
2023-05-19,92075.21,18970.42,8315.48,414.55,#N/A,#N/A,3767.59,2325,0,0,0,0,1088.085161,1755.040626,279.83,233.69,2289.28,14,39.52,0,0,0,9577,566330,8263,339290,26238,3392,28820,5322.58,0,0,0
2023-05-20,105368.06,20853.4,8817.97,276.63,#N/A,#N/A,3022.63,3625,0,0,0,0,1088.085161,1337.115803,170.741,331.8,2564.69,36,39.3,0,0,0,73962,1084418,8292,802805,21661,2181,22225,5322.58,0,0,0
2023-05-21,111943.47,13014.64,8732.23,202.06,#N/A,#N/A,2279.52,3300,0,0,0,0,1088.085161,1086.510189,191.215,167.55,1054.67,14,34.27,0,0,0,25426,529460,5361,296556,19523,1298,18619,5322.58,0,0,0
2023-05-22,106161.09,12155.04,7811.9,447.39,#N/A,#N/A,2291.36,2000,0,0,0,0,1088.085161,1132.940274,331.779,130.38,999.64,12,23.9,0,0,0,57151,65,88,171,22828,1914,22729,5322.58,0,0,0
2023-05-23,101348.86,12579.32,7760.84,441.15,#N/A,#N/A,2288.75,0,0,0,0,0,1088.085161,1382.400448,159.615,53.27,1000.14,8,38,0,0,0,110321,1001450,7424,622441,32909,6152,37844,5322.58,0,0,0
2023-05-24,72808.14,13213.77,7633.93,388.73,#N/A,#N/A,2274.73,0,0,0,0,0,1088.085161,962.7129269,52.077,144.32,992.48,12,21.34,0,0,0,7599,0,0,0,33654,4972,36482,5322.58,0,0,0
